time, r_des, r_act, th_des, th_act,dr_des, dr_act, dth_des, dth_act, tau_HAA, tau_HFE, tau_KFE 
0.738,0.4,0.49813,0,1.56993,0,0.00112354,0,0.0260343,0.124403,-0.025365,0.0617204
0.7381,0.4,0.49813,0,1.56993,0,0.00112355,0,0.0260455,0.124402,-0.0253656,0.0623145
0.7382,0.4,0.49813,0,1.56993,0,0.00112356,0,0.0260566,0.124402,-0.0253659,0.0623145
0.7383,0.4,0.49813,0,1.56993,0,0.00112356,0,0.0260677,0.124401,-0.0253666,0.0629086
0.7384,0.4,0.49813,0,1.56993,0,0.00112357,0,0.0260788,0.124401,-0.0253669,0.0635023
0.7385,0.4,0.49813,0,1.56993,0,0.00112358,0,0.0260898,0.124401,-0.025367,0.0635023
0.7386,0.4,0.49813,0,1.56993,0,0.00112358,0,0.0261008,0.1244,-0.0253676,0.0640965
0.7387,0.4,0.49813,0,1.56993,0,0.00112359,0,0.0261118,0.1244,-0.0253679,0.0646906
0.7388,0.4,0.49813,0,1.56993,0,0.0011236,0,0.0261228,0.1244,-0.025368,0.0646906
0.7389,0.4,0.49813,0,1.56993,0,0.0011236,0,0.0261337,0.124399,-0.0253686,0.0652847
0.739,0.4,0.49813,0,1.56993,0,0.00112361,0,0.0261444,0.124399,-0.0253688,0.0646915
0.7391,0.4,0.49813,0,1.56993,0,0.00112362,0,0.0261552,0.124397,-0.0253699,0.0658793
0.7392,0.4,0.49813,0,1.56993,0,0.00112362,0,0.0261659,0.124397,-0.02537,0.0658793
0.7393,0.4,0.49813,0,1.56993,0,0.00112363,0,0.0261765,0.124397,-0.0253705,0.0658798
0.7394,0.4,0.49813,0,1.56993,0,0.00112364,0,0.0261872,0.124396,-0.0253713,0.0670681
0.7395,0.4,0.49813,0,1.56993,0,0.00112364,0,0.0261978,0.124396,-0.0253711,0.0670686
0.7396,0.4,0.49813,0,1.56993,0,0.00112365,0,0.0262084,0.124396,-0.0253715,0.0670691
0.7397,0.4,0.49813,0,1.56993,0,0.00112366,0,0.026219,0.124395,-0.0253722,0.0682569
0.7398,0.4,0.49813,0,1.56993,0,0.00112366,0,0.0262295,0.124395,-0.0253719,0.0676622
0.7399,0.4,0.49813,0,1.56993,0,0.00112367,0,0.0262399,0.124394,-0.0253728,0.0682569
0.74,0.4,0.49813,0,1.56993,0,0.00112368,0,0.0262504,0.124394,-0.0253732,0.0688515
0.7401,0.4,0.49813,0,1.56993,0,0.00112368,0,0.0262607,0.124393,-0.0253734,0.0688519
0.7402,0.4,0.49813,0,1.56993,0,0.00112369,0,0.0262711,0.124393,-0.025374,0.0694466
0.7403,0.4,0.49813,0,1.56993,0,0.0011237,0,0.0262813,0.124392,-0.0253741,0.069447
0.7404,0.4,0.49813,0,1.56993,0,0.0011237,0,0.0262915,0.124392,-0.0253747,0.069448
0.7405,0.4,0.49813,0,1.56993,0,0.00112371,0,0.0263018,0.124391,-0.0253755,0.0706363
0.7406,0.4,0.49813,0,1.56993,0,0.00112372,0,0.026312,0.124391,-0.0253753,0.0706367
0.7407,0.4,0.49813,0,1.56993,0,0.00112372,0,0.0263221,0.124391,-0.0253757,0.0706377
0.7408,0.4,0.49813,0,1.56993,0,0.00112373,0,0.0263322,0.12439,-0.0253763,0.0712318
0.7409,0.4,0.49813,0,1.56993,0,0.00112374,0,0.0263422,0.12439,-0.0253766,0.0712328
0.741,0.4,0.49813,0,1.56993,0,0.00112374,0,0.0263523,0.124389,-0.0253772,0.0718274
0.7411,0.4,0.49813,0,1.56993,0,0.00112375,0,0.0263622,0.124389,-0.0253774,0.0718279
0.7412,0.4,0.49813,0,1.56993,0,0.00112375,0,0.026372,0.124388,-0.0253779,0.0718288
0.7413,0.4,0.49813,0,1.56993,0,0.00112376,0,0.026382,0.124387,-0.0253787,0.0730176
0.7414,0.4,0.49813,0,1.56993,0,0.00112377,0,0.0263918,0.124387,-0.0253784,0.0724249
0.7415,0.4,0.49813,0,1.56993,0,0.00112377,0,0.0264015,0.124386,-0.0253793,0.0730195
0.7416,0.4,0.49813,0,1.56993,0,0.00112378,0,0.0264112,0.124386,-0.0253796,0.0730205
0.7417,0.4,0.49813,0,1.56993,0,0.00112379,0,0.0264209,0.124385,-0.0253803,0.0736151
0.7418,0.4,0.49813,0,1.56993,0,0.00112379,0,0.0264307,0.124385,-0.0253805,0.0742102
0.7419,0.4,0.49813,0,1.56993,0,0.0011238,0,0.0264403,0.124385,-0.0253805,0.0742116
0.742,0.4,0.49813,0,1.56993,0,0.00112381,0,0.0264498,0.124384,-0.025381,0.0742121
0.7421,0.4,0.49813,0,1.56993,0,0.00112381,0,0.0264594,0.124384,-0.0253817,0.0748067
0.7422,0.4,0.49813,0,1.56993,0,0.00112382,0,0.0264689,0.124383,-0.0253819,0.0748081
0.7423,0.4,0.49813,0,1.56993,0,0.00112382,0,0.0264783,0.124383,-0.0253824,0.0754027
0.7424,0.4,0.49813,0,1.56993,0,0.00112383,0,0.0264877,0.124382,-0.0253826,0.0754037
0.7425,0.4,0.49813,0,1.56993,0,0.00112384,0,0.026497,0.124382,-0.0253832,0.0754051
0.7426,0.4,0.49813,0,1.56993,0,0.00112384,0,0.0265064,0.124381,-0.0253838,0.0760007
0.7427,0.4,0.49813,0,1.56993,0,0.00112385,0,0.0265156,0.124381,-0.0253841,0.0760016
0.7428,0.4,0.49813,0,1.56993,0,0.00112385,0,0.0265249,0.12438,-0.0253846,0.0765963
0.7429,0.4,0.49813,0,1.56993,0,0.00112386,0,0.026534,0.12438,-0.0253847,0.0765977
0.743,0.4,0.49813,0,1.56993,0,0.00112387,0,0.0265431,0.124379,-0.0253852,0.0765991
0.7431,0.4,0.49813,0,1.56993,0,0.00112387,0,0.0265522,0.124379,-0.0253859,0.0771942
0.7432,0.4,0.49813,0,1.56993,0,0.00112388,0,0.0265613,0.124378,-0.0253861,0.0771952
0.7433,0.4,0.49813,0,1.56993,0,0.00112388,0,0.0265703,0.124378,-0.0253866,0.0777907
0.7434,0.4,0.49813,0,1.56993,0,0.00112389,0,0.0265793,0.124377,-0.0253868,0.0777922
0.7435,0.4,0.49813,0,1.56993,0,0.0011239,0,0.0265881,0.124377,-0.0253872,0.0777922
0.7436,0.4,0.49813,0,1.56993,0,0.0011239,0,0.026597,0.124376,-0.0253879,0.0783873
0.7437,0.4,0.49813,0,1.56993,0,0.00112391,0,0.0266057,0.124376,-0.0253881,0.077795
0.7438,0.4,0.49813,0,1.56993,0,0.00112391,0,0.0266146,0.124375,-0.0253891,0.0789843
0.7439,0.4,0.49813,0,1.56993,0,0.00112392,0,0.0266233,0.124375,-0.025389,0.0789857
0.744,0.4,0.49813,0,1.56993,0,0.00112393,0,0.026632,0.124375,-0.0253893,0.0789871
0.7441,0.4,0.49813,0,1.56993,0,0.00112393,0,0.0266406,0.124374,-0.0253898,0.0789886
0.7442,0.4,0.49813,0,1.56993,0,0.00112394,0,0.0266493,0.124373,-0.0253905,0.0801778
0.7443,0.4,0.49813,0,1.56993,0,0.00112394,0,0.0266579,0.124373,-0.0253902,0.0795856
0.7444,0.4,0.49813,0,1.56993,0,0.00112395,0,0.0266665,0.124373,-0.025391,0.0801806
0.7445,0.4,0.49813,0,1.56993,0,0.00112396,0,0.0266749,0.124372,-0.0253912,0.0801821
0.7446,0.4,0.49813,0,1.56993,0,0.00112396,0,0.0266833,0.124372,-0.0253916,0.080184
0.7447,0.4,0.49813,0,1.56993,0,0.00112397,0,0.0266918,0.124371,-0.0253923,0.0807796
0.7448,0.4,0.49813,0,1.56993,0,0.00112397,0,0.0267,0.124371,-0.0253924,0.0801873
0.7449,0.4,0.49813,0,1.56993,0,0.00112398,0,0.0267084,0.12437,-0.0253934,0.0813766
0.745,0.4,0.49813,0,1.56993,0,0.00112398,0,0.0267166,0.12437,-0.0253932,0.0807848
0.7451,0.4,0.49813,0,1.56993,0,0.00112399,0,0.0267248,0.124369,-0.0253941,0.0813804
0.7452,0.4,0.49813,0,1.56993,0,0.001124,0,0.026733,0.124368,-0.0253943,0.0813818
0.7453,0.4,0.49813,0,1.56993,0,0.001124,0,0.0267411,0.124368,-0.0253947,0.0813832
0.7454,0.4,0.49813,0,1.56993,0,0.00112401,0,0.0267492,0.124367,-0.0253954,0.0819788
0.7455,0.4,0.49813,0,1.56993,0,0.00112401,0,0.0267573,0.124367,-0.0253955,0.0825744
0.7456,0.4,0.49813,0,1.56993,0,0.00112402,0,0.0267654,0.124367,-0.0253955,0.0825763
0.7457,0.4,0.49813,0,1.56993,0,0.00112402,0,0.0267734,0.124367,-0.0253958,0.0825768
0.7458,0.4,0.49813,0,1.56993,0,0.00112403,0,0.0267813,0.124366,-0.0253962,0.0825787
0.7459,0.4,0.49813,0,1.56993,0,0.00112404,0,0.0267891,0.124365,-0.0253969,0.0825806
0.746,0.4,0.49813,0,1.56993,0,0.00112404,0,0.026797,0.124365,-0.0253975,0.0831766
0.7461,0.4,0.49813,0,1.56993,0,0.00112405,0,0.0268047,0.124364,-0.0253977,0.0825844
0.7462,0.4,0.49813,0,1.56993,0,0.00112405,0,0.0268125,0.124363,-0.0253986,0.0837741
0.7463,0.4,0.49813,0,1.56993,0,0.00112406,0,0.0268201,0.124363,-0.0253984,0.0831823
0.7464,0.4,0.49813,0,1.56993,0,0.00112406,0,0.0268278,0.124363,-0.0253991,0.0837779
0.7465,0.4,0.49813,0,1.56993,0,0.00112407,0,0.0268354,0.124362,-0.0253994,0.0837798
0.7466,0.4,0.49813,0,1.56993,0,0.00112407,0,0.026843,0.124362,-0.0253998,0.0837817
0.7467,0.4,0.49813,0,1.56993,0,0.00112408,0,0.0268504,0.124361,-0.0254003,0.0837841
0.7468,0.4,0.49813,0,1.56993,0,0.00112409,0,0.0268581,0.12436,-0.025401,0.0849733
0.7469,0.4,0.49813,0,1.56993,0,0.00112409,0,0.0268655,0.124361,-0.0254005,0.0843816
0.747,0.4,0.49813,0,1.56993,0,0.0011241,0,0.026873,0.12436,-0.0254012,0.0849776
0.7471,0.4,0.49813,0,1.56993,0,0.0011241,0,0.0268804,0.12436,-0.0254013,0.0849795
0.7472,0.4,0.49813,0,1.56993,0,0.00112411,0,0.0268877,0.124359,-0.0254017,0.0849814
0.7473,0.4,0.49813,0,1.56993,0,0.00112411,0,0.026895,0.124359,-0.0254022,0.0849829
0.7474,0.4,0.49813,0,1.56993,0,0.00112412,0,0.0269022,0.124358,-0.0254028,0.0849853
0.7475,0.4,0.49813,0,1.56993,0,0.00112412,0,0.0269094,0.124357,-0.0254034,0.0855808
0.7476,0.4,0.49813,0,1.56993,0,0.00112413,0,0.0269167,0.124357,-0.0254035,0.0861769
0.7477,0.4,0.49813,0,1.56993,0,0.00112413,0,0.0269238,0.124357,-0.0254034,0.0855851
0.7478,0.4,0.49813,0,1.56993,0,0.00112414,0,0.0269309,0.124356,-0.0254041,0.0861816
0.7479,0.4,0.49813,0,1.56993,0,0.00112414,0,0.026938,0.124356,-0.0254043,0.086184
0.748,0.4,0.49813,0,1.56993,0,0.00112415,0,0.026945,0.124356,-0.0254047,0.0861859
0.7481,0.4,0.49813,0,1.56993,0,0.00112415,0,0.0269519,0.124355,-0.0254052,0.0861883
0.7482,0.4,0.49813,0,1.56993,0,0.00112416,0,0.0269588,0.124354,-0.0254057,0.0861907
0.7483,0.4,0.49813,0,1.56993,0,0.00112417,0,0.0269657,0.124354,-0.0254063,0.0867863
0.7484,0.4,0.49813,0,1.56993,0,0.00112417,0,0.0269725,0.124354,-0.0254064,0.0861955
0.7485,0.4,0.49813,0,1.56993,0,0.00112418,0,0.0269793,0.124353,-0.0254072,0.086791
0.7486,0.4,0.49813,0,1.56993,0,0.00112418,0,0.0269861,0.124352,-0.0254075,0.0873876
0.7487,0.4,0.49813,0,1.56993,0,0.00112419,0,0.0269928,0.124352,-0.0254073,0.0867958
0.7488,0.4,0.49813,0,1.56993,0,0.00112419,0,0.0269995,0.124351,-0.0254081,0.0873928
0.7489,0.4,0.49813,0,1.56993,0,0.0011242,0,0.0270061,0.124351,-0.0254083,0.0873933
0.749,0.4,0.49813,0,1.56993,0,0.0011242,0,0.0270127,0.124351,-0.0254086,0.0873961
0.7491,0.4,0.49813,0,1.56993,0,0.00112421,0,0.0270192,0.12435,-0.0254091,0.0873981
0.7492,0.4,0.49813,0,1.56993,0,0.00112421,0,0.0270257,0.12435,-0.0254095,0.0874009
0.7493,0.4,0.49813,0,1.56993,0,0.00112422,0,0.0270321,0.124349,-0.0254101,0.0874033
0.7494,0.4,0.49813,0,1.56993,0,0.00112422,0,0.0270386,0.124348,-0.0254107,0.0885935
0.7495,0.4,0.49813,0,1.56993,0,0.00112423,0,0.027045,0.124349,-0.0254102,0.0880017
0.7496,0.4,0.49813,0,1.56993,0,0.00112423,0,0.0270514,0.124348,-0.0254108,0.0885983
0.7497,0.4,0.49813,0,1.56993,0,0.00112424,0,0.0270577,0.124348,-0.0254108,0.088007
0.7498,0.4,0.49813,0,1.56993,0,0.00112424,0,0.027064,0.124347,-0.0254116,0.0886035
0.7499,0.4,0.49813,0,1.56993,0,0.00112425,0,0.0270703,0.124347,-0.0254117,0.0886059
0.75,0.4,0.49813,0,1.56993,0,0.00112425,0,0.0270764,0.124346,-0.0254121,0.0886083
0.7501,0.4,0.49813,0,1.56993,0,0.00112426,0,0.0270826,0.124346,-0.0254125,0.0886097
0.7502,0.4,0.49813,0,1.56993,0,0.00112426,0,0.0270888,0.124345,-0.0254131,0.0892057
0.7503,0.4,0.49813,0,1.56993,0,0.00112427,0,0.0270948,0.124345,-0.025413,0.0886145
0.7504,0.4,0.49813,0,1.56993,0,0.00112427,0,0.0271009,0.124344,-0.0254138,0.089211
0.7505,0.4,0.49813,0,1.56993,0,0.00112428,0,0.0271068,0.124344,-0.0254139,0.0886202
0.7506,0.4,0.49813,0,1.56993,0,0.00112428,0,0.0271127,0.124343,-0.0254147,0.0892162
0.7507,0.4,0.49813,0,1.56993,0,0.00112429,0,0.0271187,0.124343,-0.0254149,0.0898132
0.7508,0.4,0.49813,0,1.56993,0,0.00112429,0,0.0271246,0.124343,-0.0254147,0.0892215
0.7509,0.4,0.49813,0,1.56993,0,0.0011243,0,0.0271305,0.124342,-0.0254154,0.0898185
0.751,0.4,0.49813,0,1.56993,0,0.0011243,0,0.0271363,0.124342,-0.0254155,0.0898213
0.7511,0.4,0.49813,0,1.56993,0,0.00112431,0,0.0271421,0.124342,-0.0254157,0.0898242
0.7512,0.4,0.49813,0,1.56993,0,0.00112431,0,0.0271478,0.124341,-0.0254162,0.0898266
0.7513,0.4,0.49813,0,1.56993,0,0.00112432,0,0.0271535,0.12434,-0.0254166,0.0898294
0.7514,0.4,0.49813,0,1.56993,0,0.00112432,0,0.0271591,0.12434,-0.0254171,0.0898323
0.7515,0.4,0.49813,0,1.56993,0,0.00112432,0,0.0271648,0.124339,-0.0254176,0.0904279
0.7516,0.4,0.49813,0,1.56993,0,0.00112433,0,0.0271703,0.124339,-0.0254175,0.0898361
0.7517,0.4,0.49813,0,1.56993,0,0.00112433,0,0.0271759,0.124338,-0.0254182,0.0904331
0.7518,0.4,0.49813,0,1.56993,0,0.00112434,0,0.0271813,0.124338,-0.0254183,0.0898423
0.7519,0.4,0.49813,0,1.56993,0,0.00112434,0,0.0271868,0.124337,-0.0254191,0.0904393
0.752,0.4,0.49813,0,1.56993,0,0.00112435,0,0.0271923,0.124337,-0.0254192,0.0910354
0.7521,0.4,0.49813,0,1.56993,0,0.00112435,0,0.0271977,0.124337,-0.025419,0.0904446
0.7522,0.4,0.49813,0,1.56993,0,0.00112436,0,0.0272031,0.124336,-0.0254196,0.0910411
0.7523,0.4,0.49813,0,1.56993,0,0.00112436,0,0.0272085,0.124336,-0.0254197,0.0910439
0.7524,0.4,0.49813,0,1.56993,0,0.00112437,0,0.0272138,0.124336,-0.0254199,0.0910473
0.7525,0.4,0.49813,0,1.56993,0,0.00112437,0,0.0272191,0.124336,-0.0254203,0.0910501
0.7526,0.4,0.49813,0,1.56993,0,0.00112438,0,0.0272243,0.124335,-0.0254206,0.0910521
0.7527,0.4,0.49813,0,1.56993,0,0.00112438,0,0.0272295,0.124335,-0.0254211,0.0910549
0.7528,0.4,0.49813,0,1.56993,0,0.00112439,0,0.0272346,0.124334,-0.0254215,0.0910578
0.7529,0.4,0.49813,0,1.56993,0,0.00112439,0,0.0272397,0.124333,-0.0254219,0.0910606
0.753,0.4,0.49813,0,1.56993,0,0.00112439,0,0.0272447,0.124333,-0.0254223,0.0910635
0.7531,0.4,0.49813,0,1.56993,0,0.0011244,0,0.0272497,0.124332,-0.0254227,0.0910664
0.7532,0.4,0.49813,0,1.56993,0,0.0011244,0,0.0272547,0.124332,-0.0254232,0.0910697
0.7533,0.4,0.49813,0,1.56993,0,0.00112441,0,0.0272597,0.124331,-0.0254236,0.0916667
0.7534,0.4,0.49813,0,1.56993,0,0.00112441,0,0.0272645,0.124331,-0.0254235,0.0910754
0.7535,0.4,0.49813,0,1.56993,0,0.00112442,0,0.0272694,0.124331,-0.0254242,0.0916724
0.7536,0.4,0.49813,0,1.56993,0,0.00112442,0,0.0272744,0.12433,-0.0254243,0.0922694
0.7537,0.4,0.49813,0,1.56993,0,0.00112443,0,0.0272792,0.124331,-0.0254239,0.0916786
0.7538,0.4,0.49813,0,1.56993,0,0.00112443,0,0.0272841,0.12433,-0.0254245,0.0922742
0.7539,0.4,0.49813,0,1.56993,0,0.00112444,0,0.0272887,0.12433,-0.0254244,0.0910897
0.754,0.4,0.49813,0,1.56993,0,0.00112444,0,0.0272934,0.124329,-0.0254256,0.0916862
0.7541,0.4,0.49813,0,1.56993,0,0.00112444,0,0.0272981,0.124328,-0.0254259,0.0922837
0.7542,0.4,0.49813,0,1.56993,0,0.00112445,0,0.0273027,0.124328,-0.0254257,0.0916924
0.7543,0.4,0.49813,0,1.56993,0,0.00112445,0,0.0273074,0.124327,-0.0254264,0.0922899
0.7544,0.4,0.49813,0,1.56993,0,0.00112446,0,0.0273119,0.124327,-0.0254263,0.0916986
0.7545,0.4,0.49813,0,1.56993,0,0.00112446,0,0.0273164,0.124327,-0.025427,0.0922961
0.7546,0.4,0.49813,0,1.56993,0,0.00112447,0,0.027321,0.124326,-0.0254271,0.092299
0.7547,0.4,0.49813,0,1.56993,0,0.00112447,0,0.0273255,0.124326,-0.0254273,0.0923023
0.7548,0.4,0.49813,0,1.56993,0,0.00112448,0,0.0273299,0.124326,-0.0254276,0.0923057
0.7549,0.4,0.49813,0,1.56993,0,0.00112448,0,0.0273343,0.124325,-0.0254279,0.0923076
0.755,0.4,0.49813,0,1.56993,0,0.00112448,0,0.0273387,0.124325,-0.0254282,0.0923109
0.7551,0.4,0.49813,0,1.56993,0,0.00112449,0,0.027343,0.124324,-0.0254286,0.0923138
0.7552,0.4,0.49813,0,1.56993,0,0.00112449,0,0.0273473,0.124324,-0.0254289,0.0923171
0.7553,0.4,0.49813,0,1.56993,0,0.0011245,0,0.0273515,0.124324,-0.0254293,0.0923204
0.7554,0.4,0.49813,0,1.56993,0,0.0011245,0,0.0273557,0.124323,-0.0254296,0.0923238
0.7555,0.4,0.49813,0,1.56993,0,0.00112451,0,0.0273598,0.124323,-0.02543,0.0923266
0.7556,0.4,0.49813,0,1.56993,0,0.00112451,0,0.027364,0.124322,-0.0254303,0.09233
0.7557,0.4,0.49813,0,1.56993,0,0.00112451,0,0.0273682,0.124322,-0.0254307,0.0929275
0.7558,0.4,0.49813,0,1.56993,0,0.00112452,0,0.0273722,0.124322,-0.0254305,0.0923367
0.7559,0.4,0.49813,0,1.56993,0,0.00112452,0,0.0273763,0.124321,-0.0254311,0.0929327
0.756,0.4,0.49813,0,1.56993,0,0.00112453,0,0.0273803,0.124321,-0.025431,0.0923424
0.7561,0.4,0.49813,0,1.56993,0,0.00112453,0,0.0273842,0.12432,-0.0254317,0.0923457
0.7562,0.4,0.49813,0,1.56993,0,0.00112453,0,0.0273882,0.12432,-0.0254322,0.0929427
0.7563,0.4,0.49813,0,1.56993,0,0.00112454,0,0.0273921,0.12432,-0.025432,0.0923524
0.7564,0.4,0.49813,0,1.56993,0,0.00112454,0,0.027396,0.124319,-0.0254327,0.0929494
0.7565,0.4,0.49813,0,1.56993,0,0.00112455,0,0.0273998,0.124319,-0.0254326,0.0923591
0.7566,0.4,0.49813,0,1.56993,0,0.00112455,0,0.0274036,0.124318,-0.0254333,0.0929556
0.7567,0.4,0.49813,0,1.56993,0,0.00112456,0,0.0274076,0.124318,-0.0254333,0.0935526
0.7568,0.4,0.49813,0,1.56993,0,0.00112456,0,0.0274112,0.124318,-0.0254328,0.0923686
0.7569,0.4,0.49813,0,1.56993,0,0.00112456,0,0.027415,0.124317,-0.0254338,0.0929651
0.757,0.4,0.49813,0,1.56993,0,0.00112457,0,0.0274188,0.124317,-0.025434,0.0935621
0.7571,0.4,0.49813,0,1.56993,0,0.00112457,0,0.0274225,0.124317,-0.0254337,0.0929718
0.7572,0.4,0.49813,0,1.56993,0,0.00112458,0,0.0274262,0.124316,-0.0254342,0.0935693
0.7573,0.4,0.49813,0,1.56993,0,0.00112458,0,0.0274298,0.124317,-0.0254341,0.0929785
0.7574,0.4,0.49813,0,1.56993,0,0.00112458,0,0.0274335,0.124316,-0.0254347,0.0935755
0.7575,0.4,0.49813,0,1.56993,0,0.00112459,0,0.0274372,0.124316,-0.0254346,0.0935793
0.7576,0.4,0.49813,0,1.56993,0,0.00112459,0,0.0274407,0.124316,-0.0254347,0.092989
0.7577,0.4,0.49813,0,1.56993,0,0.0011246,0,0.0274443,0.124315,-0.0254354,0.0935864
0.7578,0.4,0.49813,0,1.56993,0,0.0011246,0,0.0274477,0.124315,-0.0254354,0.0929961
0.7579,0.4,0.49813,0,1.56993,0,0.0011246,0,0.0274512,0.124314,-0.025436,0.0935917
0.758,0.4,0.49813,0,1.56993,0,0.00112461,0,0.0274547,0.124314,-0.025436,0.093595
0.7581,0.4,0.49813,0,1.56993,0,0.00112461,0,0.0274581,0.124314,-0.0254361,0.0930052
0.7582,0.4,0.49813,0,1.56993,0,0.00112462,0,0.0274615,0.124313,-0.0254368,0.0936022
0.7583,0.4,0.49813,0,1.56993,0,0.00112462,0,0.0274649,0.124313,-0.0254368,0.093606
0.7584,0.4,0.49813,0,1.56993,0,0.00112462,0,0.0274682,0.124312,-0.0254369,0.0936089
0.7585,0.4,0.49813,0,1.56993,0,0.00112463,0,0.0274716,0.124312,-0.0254371,0.0936127
0.7586,0.4,0.49813,0,1.56993,0,0.00112463,0,0.0274747,0.124312,-0.0254373,0.0930228
0.7587,0.4,0.49813,0,1.56993,0,0.00112464,0,0.027478,0.124311,-0.025438,0.0936198
0.7588,0.4,0.49813,0,1.56993,0,0.00112464,0,0.0274813,0.124311,-0.0254381,0.0936232
0.7589,0.4,0.49813,0,1.56993,0,0.00112464,0,0.0274843,0.124311,-0.0254381,0.0930324
0.759,0.4,0.49813,0,1.56993,0,0.00112465,0,0.0274875,0.12431,-0.0254388,0.0936294
0.7591,0.4,0.49813,0,1.56993,0,0.00112465,0,0.0274906,0.12431,-0.0254388,0.0930395
0.7592,0.4,0.49813,0,1.56993,0,0.00112466,0,0.0274937,0.124309,-0.0254394,0.0936365
0.7593,0.4,0.49813,0,1.56993,0,0.00112466,0,0.0274968,0.124309,-0.0254394,0.0936399
0.7594,0.4,0.49813,0,1.56993,0,0.00112466,0,0.0274998,0.124309,-0.0254394,0.0936432
0.7595,0.4,0.49813,0,1.56993,0,0.00112467,0,0.0275029,0.124308,-0.0254395,0.093647
0.7596,0.4,0.49813,0,1.56993,0,0.00112467,0,0.0275059,0.124308,-0.0254398,0.0936508
0.7597,0.4,0.49813,0,1.56993,0,0.00112467,0,0.0275088,0.124308,-0.02544,0.0936542
0.7598,0.4,0.49813,0,1.56993,0,0.00112468,0,0.0275118,0.124307,-0.0254402,0.093657
0.7599,0.4,0.49813,0,1.56993,0,0.00112468,0,0.0275146,0.124307,-0.0254404,0.0930667
0.76,0.4,0.49813,0,1.56993,0,0.00112469,0,0.0275175,0.124306,-0.0254411,0.0936646
0.7601,0.4,0.49813,0,1.56993,0,0.00112469,0,0.0275204,0.124306,-0.0254411,0.093668
0.7602,0.4,0.49813,0,1.56993,0,0.00112469,0,0.0275231,0.124306,-0.0254411,0.0930777
0.7603,0.4,0.49813,0,1.56993,0,0.0011247,0,0.0275259,0.124305,-0.0254418,0.0936756
0.7604,0.4,0.49813,0,1.56993,0,0.0011247,0,0.0275286,0.124305,-0.0254417,0.0930848
0.7605,0.4,0.49813,0,1.56993,0,0.0011247,0,0.0275314,0.124305,-0.0254423,0.0936828
0.7606,0.4,0.49813,0,1.56993,0,0.00112471,0,0.0275341,0.124305,-0.0254422,0.0936866
0.7607,0.4,0.49813,0,1.56993,0,0.00112471,0,0.0275367,0.124304,-0.0254422,0.0930948
0.7608,0.4,0.49813,0,1.56993,0,0.00112472,0,0.0275394,0.124304,-0.0254429,0.0936923
0.7609,0.4,0.49813,0,1.56993,0,0.00112472,0,0.0275421,0.124304,-0.0254428,0.0936961
0.761,0.4,0.49813,0,1.56993,0,0.00112472,0,0.0275447,0.124303,-0.0254428,0.0936995
0.7611,0.4,0.49813,0,1.56993,0,0.00112473,0,0.0275473,0.124303,-0.025443,0.0937033
0.7612,0.4,0.49813,0,1.56993,0,0.00112473,0,0.0275498,0.124303,-0.0254431,0.0931134
0.7613,0.4,0.49813,0,1.56993,0,0.00112473,0,0.0275524,0.124302,-0.0254438,0.0937104
0.7614,0.4,0.49813,0,1.56993,0,0.00112474,0,0.0275549,0.124302,-0.0254438,0.0937142
0.7615,0.4,0.49813,0,1.56993,0,0.00112474,0,0.0275574,0.124302,-0.0254437,0.0931249
0.7616,0.4,0.49813,0,1.56993,0,0.00112475,0,0.0275599,0.124301,-0.0254444,0.0937223
0.7617,0.4,0.49813,0,1.56993,0,0.00112475,0,0.0275622,0.124301,-0.0254443,0.0931306
0.7618,0.4,0.49813,0,1.56993,0,0.00112475,0,0.0275646,0.124301,-0.0254448,0.0931344
0.7619,0.4,0.49813,0,1.56993,0,0.00112476,0,0.027567,0.1243,-0.0254452,0.0937324
0.762,0.4,0.49813,0,1.56993,0,0.00112476,0,0.0275693,0.1243,-0.0254449,0.0931416
0.7621,0.4,0.49813,0,1.56993,0,0.00112476,0,0.0275716,0.1243,-0.0254454,0.0931454
0.7622,0.4,0.49813,0,1.56993,0,0.00112477,0,0.027574,0.124299,-0.0254457,0.0937428
0.7623,0.4,0.49813,0,1.56993,0,0.00112477,0,0.0275762,0.124299,-0.0254455,0.093153
0.7624,0.4,0.49813,0,1.56993,0,0.00112477,0,0.0275785,0.124299,-0.0254459,0.093751
0.7625,0.4,0.49813,0,1.56993,0,0.00112478,0,0.0275806,0.124299,-0.0254457,0.0925651
0.7626,0.4,0.49813,0,1.56993,0,0.00112478,0,0.0275828,0.124298,-0.0254467,0.0931635
0.7627,0.4,0.49813,0,1.56993,0,0.00112478,0,0.0275851,0.124297,-0.0254468,0.093761
0.7628,0.4,0.49813,0,1.56993,0,0.00112479,0,0.0275872,0.124298,-0.0254464,0.0931706
0.7629,0.4,0.49813,0,1.56993,0,0.00112479,0,0.0275893,0.124297,-0.0254468,0.0931749
0.763,0.4,0.49813,0,1.56993,0,0.0011248,0,0.0275915,0.124297,-0.025447,0.0937719
0.7631,0.4,0.49813,0,1.56993,0,0.0011248,0,0.0275936,0.124297,-0.0254467,0.0931826
0.7632,0.4,0.49813,0,1.56993,0,0.0011248,0,0.0275957,0.124297,-0.0254471,0.0931859
0.7633,0.4,0.49813,0,1.56993,0,0.00112481,0,0.0275976,0.124296,-0.0254474,0.0925965
0.7634,0.4,0.49813,0,1.56993,0,0.00112481,0,0.0275996,0.124295,-0.0254482,0.0931935
